modulus,mask_proportion,shots,successes
901,0.01,45000,25412.068359375
905,0,45000,20140.533203125
905,0.5,45000,10923.5908203125
905,0.1,45000,18624.935546875
905,0.9,45000,2074.645751953125
905,0.01,45000,20068.44140625
913,0,45000,11264.951171875
913,0.5,45000,5918.18408203125
913,0.1,45000,10254.1220703125
913,0.9,45000,1135.6142578125
913,0.01,45000,11170.056640625
917,0,45000,10787.345703125
917,0.5,45000,5118.8779296875
917,0.1,45000,10032.5029296875
917,0.9,45000,1120.373291015625
917,0.01,45000,10705.201171875
921,0,45000,14684.380859375
921,0.5,45000,7939.736328125
921,0.1,45000,13338.96875
921,0.9,45000,1484.531005859375
921,0.01,45000,14475.3916015625
923,0,45000,18353.630859375
923,0.5,45000,9822.0693359375
923,0.1,45000,17048.759765625
923,0.9,45000,1884.6248779296875
923,0.01,45000,18286.36328125
933,0,45000,21907.4375
933,0.5,45000,11187.4892578125
933,0.1,45000,19864.587890625
933,0.9,45000,2202.18896484375
933,0.01,45000,21758.623046875
939,0,45000,20375.0703125
939,0.5,45000,10877.8916015625
939,0.1,45000,18759.5
939,0.9,45000,2090.898193359375
939,0.01,45000,20250.431640625
943,0,45000,20396.06640625
943,0.5,45000,9165.0068359375
943,0.1,45000,17557.8828125
943,0.9,45000,1950.3585205078125
943,0.01,45000,20285.080078125
949,0,45000,18851.23828125
949,0.5,45000,9263.8798828125
949,0.1,45000,17148.224609375
949,0.9,45000,1895.5267333984375
949,0.01,45000,18692.08984375
951,0,45000,27883.333984375
951,0.5,45000,13922.4921875
951,0.1,45000,25162.169921875
951,0.9,45000,2794.40625
951,0.01,45000,27627.20703125
955,0,45000,24518.603515625
955,0.5,45000,13125.09375
955,0.1,45000,22946.80859375
955,0.9,45000,2537.46923828125
955,0.01,45000,24410.927734375
959,0,45000,21049.072265625
959,0.5,45000,10772.43359375
959,0.1,45000,19036.052734375
959,0.9,45000,2125.3349609375
959,0.01,45000,20871.259765625
965,0,45000,19561.755859375
965,0.5,45000,9738.578125
965,0.1,45000,17861.400390625
965,0.9,45000,1997.3453369140625
965,0.01,45000,19386.0234375
973,0,45000,11757.015625
973,0.5,45000,5937.40283203125
973,0.1,45000,10705.9912109375
973,0.9,45000,1188.3133544921875
973,0.01,45000,11683.625
979,0,45000,22470.265625
979,0.5,45000,11105.044921875
979,0.1,45000,20222.51171875
979,0.9,45000,2241.9638671875
979,0.01,45000,22347.099609375
985,0,45000,17655.43359375
985,0.5,45000,9222.74609375
985,0.1,45000,16443.919921875
985,0.9,45000,1834.5263671875
985,0.01,45000,17550.087890625
989,0,45000,11944.7001953125
989,0.5,45000,6224.37646484375
989,0.1,45000,11053.4736328125
989,0.9,45000,1229.55078125
989,0.01,45000,11891.6748046875
993,0,45000,17222.517578125
993,0.5,45000,9135.5966796875
993,0.1,45000,15654.5107421875
993,0.9,45000,1735.857177734375
993,0.01,45000,17013.630859375
995,0,45000,22266.638671875
995,0.5,45000,12426.5908203125
995,0.1,45000,21074.26171875
995,0.9,45000,2323.6552734375
995,0.01,45000,22187.1875
1003,0,45000,24565.337890625
1003,0.5,45000,11476.9345703125
1003,0.1,45000,22174.158203125
1003,0.9,45000,2454.336669921875
1003,0.01,45000,24439.611328125
1007,0,45000,18139.001953125
1007,0.5,45000,9482.6396484375
1007,0.1,45000,16710.0859375
1007,0.9,45000,1864.9259033203125
1007,0.01,45000,18055.671875
1011,0,45000,18817.3203125
1011,0.5,45000,9642.0537109375
1011,0.1,45000,16993.630859375
1011,0.9,45000,1898.7022705078125
1011,0.01,45000,18672.333984375
1027,0,45000,18443.451171875
1027,0.5,45000,8569.5595703125
1027,0.1,45000,16825.81640625
1027,0.9,45000,1872.637939453125
1027,0.01,45000,18302.3671875
1037,0,45000,24263.10546875
1037,0.5,45000,13267.1005859375
1037,0.1,45000,22774.00390625
1037,0.9,45000,2548.767822265625
1037,0.01,45000,24173.806640625
1041,0,45000,11236.9306640625
1041,0.5,45000,6584.896484375
1041,0.1,45000,10662.3583984375
1041,0.9,45000,1183.2177734375
1041,0.01,45000,11185.181640625
1043,0,45000,18835.732421875
1043,0.5,45000,9438.755859375
1043,0.1,45000,17314.07421875
1043,0.9,45000,1919.956787109375
1043,0.01,45000,18743.29296875
1047,0,45000,20725.244140625
1047,0.5,45000,10931.498046875
1047,0.1,45000,18925.958984375
1047,0.9,45000,2109.514892578125
1047,0.01,45000,20556.638671875
1055,0,45000,22766.345703125
1055,0.5,45000,12502.19921875
1055,0.1,45000,21473.341796875
1055,0.9,45000,2370.673583984375
1055,0.01,45000,22675.705078125
1057,0,45000,11254.3515625
1057,0.5,45000,6171.6103515625
1057,0.1,45000,10475.99609375
1057,0.9,45000,1169.406494140625
1057,0.01,45000,11198.474609375
1059,0,45000,23253.017578125
1059,0.5,45000,11865.34765625
1059,0.1,45000,21247.904296875
1059,0.9,45000,2360.49560546875
1059,0.01,45000,23143.951171875
1067,0,45000,18637.318359375
1067,0.5,45000,8647.6748046875
1067,0.1,45000,16963.7421875
1067,0.9,45000,1888.583251953125
1067,0.01,45000,18541.515625
1073,0,45000,16523.40234375
1073,0.5,45000,8360.5947265625
1073,0.1,45000,15079.408203125
1073,0.9,45000,1674.0621337890625
1073,0.01,45000,16353.279296875
1077,0,45000,22369.30078125
1077,0.5,45000,11147.375
1077,0.1,45000,20127.73828125
1077,0.9,45000,2249.419189453125
1077,0.01,45000,22182.0625
1079,0,45000,17250.9921875
1079,0.5,45000,8105.54248046875
1079,0.1,45000,16047.5859375
1079,0.9,45000,1787.69091796875
1079,0.01,45000,17173.638671875
1081,0,45000,13475.23046875
1081,0.5,45000,6516.1396484375
1081,0.1,45000,11780.9169921875
1081,0.9,45000,1308.743896484375
1081,0.01,45000,13246.513671875
1099,0,45000,16424.693359375
1099,0.5,45000,8217.560546875
1099,0.1,45000,14714.2548828125
1099,0.9,45000,1634.46630859375
1099,0.01,45000,16248.431640625
1101,0,45000,16386.71875
1101,0.5,45000,8549.919921875
1101,0.1,45000,14977.9453125
1101,0.9,45000,1663.431884765625
1101,0.01,45000,16231.3642578125
1111,0,45000,17253.44921875
1111,0.5,45000,8344.23046875
1111,0.1,45000,15840.7998046875
1111,0.9,45000,1751.7503662109375
1111,0.01,45000,17167.68359375
1115,0,45000,24574.09765625
1115,0.5,45000,12440.486328125
1115,0.1,45000,22624.251953125
1115,0.9,45000,2502.66162109375
1115,0.01,45000,24415.662109375
1119,0,45000,21562.634765625
1119,0.5,45000,10995.5478515625
1119,0.1,45000,19569.7578125
1119,0.9,45000,2175.6884765625
1119,0.01,45000,21409.955078125
1121,0,45000,11334.9287109375
1121,0.5,45000,5239.27978515625
1121,0.1,45000,9808.6064453125
1121,0.9,45000,1086.775146484375
1121,0.01,45000,11237.1591796875
1133,0,45000,12443.591796875
1133,0.5,45000,6333.17578125
1133,0.1,45000,11081.0771484375
1133,0.9,45000,1227.1024169921875
1133,0.01,45000,12341.6552734375
1135,0,45000,19740.10546875
1135,0.5,45000,10426.232421875
1135,0.1,45000,18891.095703125
1135,0.9,45000,2092.8701171875
1135,0.01,45000,19666.162109375
1137,0,45000,16495.357421875
1137,0.5,45000,8945.8798828125
1137,0.1,45000,15173.78515625
1137,0.9,45000,1692.4808349609375
1137,0.01,45000,16361.390625
1139,0,45000,23408.427734375
1139,0.5,45000,11624.3291015625
1139,0.1,45000,21652.439453125
1139,0.9,45000,2403.1748046875
1139,0.01,45000,23345.21875
1141,0,45000,12491.1162109375
1141,0.5,45000,6194.43701171875
1141,0.1,45000,11681.2060546875
1141,0.9,45000,1300.071533203125
1141,0.01,45000,12435.8955078125
1145,0,45000,18867.35546875
1145,0.5,45000,10227.287109375
1145,0.1,45000,17661.388671875
1145,0.9,45000,1978.033935546875
1145,0.01,45000,18743.056640625
1147,0,45000,15557.9443359375
1147,0.5,45000,8333.701171875
1147,0.1,45000,14199.775390625
1147,0.9,45000,1585.6158447265625
1147,0.01,45000,15497.830078125
1149,0,45000,22298.95703125
1149,0.5,45000,11043.0576171875
1149,0.1,45000,20075.72265625
1149,0.9,45000,2235.734375
1149,0.01,45000,22087.1953125
1157,0,45000,22017.68359375
1157,0.5,45000,10460.6904296875
1157,0.1,45000,19781.2890625
1157,0.9,45000,2202.05810546875
1157,0.01,45000,21910.0625
1159,0,45000,15667.1796875
1159,0.5,45000,8157.0771484375
1159,0.1,45000,14369.8662109375
1159,0.9,45000,1593.7027587890625
1159,0.01,45000,15638.1845703125
1165,0,45000,26822.7421875
1165,0.5,45000,13362.9150390625
1165,0.1,45000,24334.6796875
1165,0.9,45000,2711.481201171875
1165,0.01,45000,26610.39453125
1167,0,45000,19676.33203125
1167,0.5,45000,10269.419921875
1167,0.1,45000,18005.66796875
1167,0.9,45000,2000.4541015625
1167,0.01,45000,19523.9140625
1169,0,45000,14961.900390625
1169,0.5,45000,7595.5830078125
1169,0.1,45000,13545.701171875
1169,0.9,45000,1502.3076171875
1169,0.01,45000,14865.9326171875
1177,0,45000,11243.767578125
1177,0.5,45000,5681.265625
1177,0.1,45000,10245.34375
1177,0.9,45000,1140.1368408203125
1177,0.01,45000,11145.8837890625
1189,0,45000,21404.619140625
1189,0.5,45000,11284.0458984375
1189,0.1,45000,19790.9140625
1189,0.9,45000,2193.27392578125
1189,0.01,45000,21246.240234375
1191,0,45000,21106.880859375
1191,0.5,45000,10789.8916015625
1191,0.1,45000,19066.0859375
1191,0.9,45000,2119.666748046875
1191,0.01,45000,20940.763671875
1195,0,45000,23363.939453125
1195,0.5,45000,12765.671875
1195,0.1,45000,22028.166015625
1195,0.9,45000,2436.51025390625
1195,0.01,45000,23256.18359375
1199,0,45000,16519.50390625
1199,0.5,45000,8402.341796875
1199,0.1,45000,14962.3203125
1199,0.9,45000,1655.7410888671875
1199,0.01,45000,16427.69140625
1203,0,45000,19465.00390625
1203,0.5,45000,9696.46875
1203,0.1,45000,17398.048828125
1203,0.9,45000,1931.7440185546875
1203,0.01,45000,19249.55078125
1205,0,45000,20389.638671875
1205,0.5,45000,10412.1640625
1205,0.1,45000,18541.06640625
1205,0.9,45000,2070.72265625
1205,0.01,45000,20207.84375
1207,0,45000,24001.2421875
1207,0.5,45000,12898.990234375
1207,0.1,45000,22771.294921875
1207,0.9,45000,2532.845947265625
1207,0.01,45000,23914.53125
1211,0,45000,23354.029296875
1211,0.5,45000,11454.02734375
1211,0.1,45000,20768.603515625
1211,0.9,45000,2302.55859375
1211,0.01,45000,23166.75
1219,0,45000,18922.46484375
1219,0.5,45000,9149.765625
1219,0.1,45000,17167.341796875
1219,0.9,45000,1915.697265625
1219,0.01,45000,18845.5625
1227,0,45000,20569.564453125
1227,0.5,45000,10406.478515625
1227,0.1,45000,18671.15625
1227,0.9,45000,2077.309814453125
1227,0.01,45000,20403.876953125
1241,0,45000,23890.8359375
1241,0.5,45000,12187.7060546875
1241,0.1,45000,22052.916015625
1241,0.9,45000,2452.6318359375
1241,0.01,45000,23772.1015625
1243,0,45000,21086.306640625
1243,0.5,45000,10425.44140625
1243,0.1,45000,19260.875
1243,0.9,45000,2140.739501953125
1243,0.01,45000,20987.693359375
1247,0,45000,18030.23828125
1247,0.5,45000,8966.3466796875
1247,0.1,45000,16646.107421875
1247,0.9,45000,1843.1402587890625
1247,0.01,45000,17950.890625
1253,0,45000,11224.0380859375
1253,0.5,45000,6299.005859375
1253,0.1,45000,10309.9541015625
1253,0.9,45000,1146.1395263671875
1253,0.01,45000,11139.904296875
1255,0,45000,23206.64453125
1255,0.5,45000,12495.359375
1255,0.1,45000,21189.76171875
1255,0.9,45000,2344.264892578125
1255,0.01,45000,22979.595703125
1257,0,45000,14014.2255859375
1257,0.5,45000,7774.82275390625
1257,0.1,45000,13128.22265625
1257,0.9,45000,1464.816162109375
1257,0.01,45000,13953.115234375
1261,0,45000,19385.732421875
1261,0.5,45000,10274.240234375
1261,0.1,45000,17751.029296875
1261,0.9,45000,1980.8975830078125
1261,0.01,45000,19236.806640625
1263,0,45000,19426.341796875
1263,0.5,45000,10134.7109375
1263,0.1,45000,17609.900390625
1263,0.9,45000,1969.0191650390625
1263,0.01,45000,19299.236328125
1267,0,45000,15137.63671875
1267,0.5,45000,7501.34228515625
1267,0.1,45000,13946.31640625
1267,0.9,45000,1555.501953125
1267,0.01,45000,15058.68359375
1271,0,45000,18979.783203125
1271,0.5,45000,9252.6279296875
1271,0.1,45000,17423.46875
1271,0.9,45000,1938.595947265625
1271,0.01,45000,18879.046875
1273,0,45000,10775.4873046875
1273,0.5,45000,5419.2822265625
1273,0.1,45000,9716.421875
1273,0.9,45000,1072.3660888671875
1273,0.01,45000,10715.4814453125
1285,0,45000,23115.08984375
1285,0.5,45000,11753.005859375
1285,0.1,45000,20909.173828125
1285,0.9,45000,2327.279052734375
1285,0.01,45000,22937.666015625
1293,0,45000,22002.88671875
1293,0.5,45000,10912.17578125
1293,0.1,45000,19635.859375
1293,0.9,45000,2180.360595703125
1293,0.01,45000,21784.041015625
1299,0,45000,19074.24609375
1299,0.5,45000,9636.310546875
1299,0.1,45000,16935.4296875
1299,0.9,45000,1877.3232421875
1299,0.01,45000,18850.6640625
1313,0,45000,16231.029296875
1313,0.5,45000,8783.25390625
1313,0.1,45000,14884.64453125
1313,0.9,45000,1652.51611328125
1313,0.01,45000,16109.4716796875
1315,0,45000,25264.994140625
1315,0.5,45000,13423.375
1315,0.1,45000,23594.15234375
1315,0.9,45000,2610.287109375
1315,0.01,45000,25117.751953125
1317,0,45000,16316.8798828125
1317,0.5,45000,8561.111328125
1317,0.1,45000,14861.6982421875
1317,0.9,45000,1658.28125
1317,0.01,45000,16151.5107421875
1329,0,45000,11342.095703125
1329,0.5,45000,6595.67822265625
1329,0.1,45000,10688.669921875
1329,0.9,45000,1184.9356689453125
1329,0.01,45000,11255.4580078125
1333,0,45000,10298.185546875
1333,0.5,45000,5304.85888671875
1333,0.1,45000,9448.818359375
1333,0.9,45000,1049.68701171875
1333,0.01,45000,10240.4404296875
1337,0,45000,15043.787109375
1337,0.5,45000,7483.83056640625
1337,0.1,45000,13508.9208984375
1337,0.9,45000,1505.34765625
1337,0.01,45000,14935.03125
1339,0,45000,16554.955078125
1339,0.5,45000,8461.19921875
1339,0.1,45000,15830.2294921875
1339,0.9,45000,1761.0020751953125
1339,0.01,45000,16552.83984375
1343,0,45000,23981.015625
1343,0.5,45000,13355.59765625
1343,0.1,45000,22664.669921875
1343,0.9,45000,2512.508544921875
1343,0.01,45000,23923.640625
1345,0,45000,21043.12109375
1345,0.5,45000,10966.6826171875
1345,0.1,45000,19403.162109375
1345,0.9,45000,2161.311767578125
1345,0.01,45000,20893.99609375
1347,0,45000,21323.6171875
1347,0.5,45000,11197.3203125
1347,0.1,45000,19450.9140625
1347,0.9,45000,2168.343994140625
1347,0.01,45000,21159.673828125
1349,0,45000,11622.150390625
1349,0.5,45000,5932.59619140625
1349,0.1,45000,10473.365234375
1349,0.9,45000,1167.3262939453125
1349,0.01,45000,11550.4072265625
1351,0,45000,18201.095703125
1351,0.5,45000,9709.8544921875
1351,0.1,45000,16543.578125
1351,0.9,45000,1844.40185546875
1351,0.01,45000,18136.701171875
1355,0,45000,23383.935546875
1355,0.5,45000,12728.5791015625
1355,0.1,45000,21874.04296875
1355,0.9,45000,2427.220703125
1355,0.01,45000,23292.515625
1357,0,45000,11629.0146484375
1357,0.5,45000,6009.6845703125
1357,0.1,45000,10544.9794921875
1357,0.9,45000,1176.783447265625
1357,0.01,45000,11528.3828125
1363,0,45000,19213.57421875
1363,0.5,45000,10104.4140625
1363,0.1,45000,17636.05078125
1363,0.9,45000,1956.37255859375
1363,0.01,45000,19134.01171875
1371,0,45000,21154.396484375
1371,0.5,45000,10775.34375
1371,0.1,45000,19210.978515625
1371,0.9,45000,2142.780029296875
1371,0.01,45000,21021.568359375
1379,0,45000,18378.107421875
1379,0.5,45000,9189.5322265625
1379,0.1,45000,16648.96875
1379,0.9,45000,1857.3515625
1379,0.01,45000,18257.763671875
1383,0,45000,25262.7109375
1383,0.5,45000,12442.20703125
1383,0.1,45000,22753.91015625
1383,0.9,45000,2526.370361328125
1383,0.01,45000,25060.03125
1385,0,45000,21101.828125
1385,0.5,45000,10844.037109375
1385,0.1,45000,19478.763671875
1385,0.9,45000,2168.517333984375
1385,0.01,45000,20945.6015625
1387,0,45000,17177.623046875
1387,0.5,45000,7916.80419921875
1387,0.1,45000,15000.26953125
1387,0.9,45000,1674.10009765625
1387,0.01,45000,17164.44921875
1389,0,45000,16808.3515625
1389,0.5,45000,8613.361328125
1389,0.1,45000,15337.2255859375
1389,0.9,45000,1710.7718505859375
1389,0.01,45000,16680.89453125
1391,0,45000,19011.70703125
1391,0.5,45000,10403.9716796875
1391,0.1,45000,17329.357421875
1391,0.9,45000,1923.9354248046875
1391,0.01,45000,18892.177734375
1393,0,45000,12644.6875
1393,0.5,45000,6668.57421875
1393,0.1,45000,11743.0009765625
1393,0.9,45000,1298.5958251953125
1393,0.01,45000,12556.328125
1397,0,45000,11939.6513671875
1397,0.5,45000,6211.37451171875
1397,0.1,45000,11127.4326171875
1397,0.9,45000,1241.9326171875
1397,0.01,45000,11862.0703125
1401,0,45000,11312.4208984375
1401,0.5,45000,6590.85888671875
1401,0.1,45000,10742.60546875
1401,0.9,45000,1194.8001708984375
1401,0.01,45000,11257.4443359375
1403,0,45000,16310.1298828125
1403,0.5,45000,8351.7646484375
1403,0.1,45000,14778.3603515625
1403,0.9,45000,1641.6148681640625
1403,0.01,45000,16246.59375
1405,0,45000,22901.466796875
1405,0.5,45000,11473.205078125
1405,0.1,45000,20790.11328125
1405,0.9,45000,2313.783203125
1405,0.01,45000,22664.291015625
1411,0,45000,24565.1796875
1411,0.5,45000,11012.2978515625
1411,0.1,45000,21492.244140625
1411,0.9,45000,2384.10888671875
1411,0.01,45000,24412.64453125
1415,0,45000,24444.3515625
1415,0.5,45000,12540.3740234375
1415,0.1,45000,22578.701171875
1415,0.9,45000,2496.546875
1415,0.01,45000,24285.400390625
1417,0,45000,16626.009765625
1417,0.5,45000,7787.98193359375
1417,0.1,45000,15127.53125
1417,0.9,45000,1679.865478515625
1417,0.01,45000,16529.564453125
1437,0,45000,22336.7890625
1437,0.5,45000,11122.1484375
1437,0.1,45000,20107.18359375
1437,0.9,45000,2242.18994140625
1437,0.01,45000,22143.103515625
1441,0,45000,9786.515625
1441,0.5,45000,5001.58154296875
1441,0.1,45000,9198.8984375
1441,0.9,45000,1025.393310546875
1441,0.01,45000,9713.001953125
1457,0,45000,12030.06640625
1457,0.5,45000,5818.49609375
1457,0.1,45000,10774.5048828125
1457,0.9,45000,1199.6268310546875
1457,0.01,45000,11950.177734375
1461,0,45000,18397.42578125
1461,0.5,45000,9343.080078125
1461,0.1,45000,16607.005859375
1461,0.9,45000,1848.7242431640625
1461,0.01,45000,18203.693359375
1465,0,45000,16742.017578125
1465,0.5,45000,8627.791015625
1465,0.1,45000,15619.3408203125
1465,0.9,45000,1740.682861328125
1465,0.01,45000,16608.515625
1469,0,45000,22401.66796875
1469,0.5,45000,11296.4541015625
1469,0.1,45000,20586.654296875
1469,0.9,45000,2292.58447265625
1469,0.01,45000,22264.8671875
1473,0,45000,13719.994140625
1473,0.5,45000,7624.451171875
1473,0.1,45000,12868.55078125
1473,0.9,45000,1431.6942138671875
1473,0.01,45000,13683.435546875
1477,0,45000,12075.927734375
1477,0.5,45000,6438.98046875
1477,0.1,45000,11205.8359375
1477,0.9,45000,1243.984375
1477,0.01,45000,12034.2158203125
1497,0,45000,17469.41015625
1497,0.5,45000,9144.845703125
1497,0.1,45000,15962.6826171875
1497,0.9,45000,1778.715576171875
1497,0.01,45000,17332.21484375
1501,0,45000,10626.30859375
1501,0.5,45000,5535.662109375
1501,0.1,45000,9686.07421875
1501,0.9,45000,1074.856689453125
1501,0.01,45000,10585.9365234375
1507,0,45000,21234.60546875
1507,0.5,45000,10804.48046875
1507,0.1,45000,19242.955078125
1507,0.9,45000,2139.029052734375
1507,0.01,45000,21056.486328125
1509,0,45000,22486.158203125
1509,0.5,45000,11171.5400390625
1509,0.1,45000,20188.091796875
1509,0.9,45000,2251.059814453125
1509,0.01,45000,22273.41015625
1513,0,45000,24747.703125
1513,0.5,45000,12677.216796875
1513,0.1,45000,22833.314453125
1513,0.9,45000,2523.954833984375
1513,0.01,45000,24665.01171875
1517,0,45000,20439.2578125
1517,0.5,45000,10635.5185546875
1517,0.1,45000,18614.94921875
1517,0.9,45000,2073.47509765625
1517,0.01,45000,20341.8671875
1527,0,45000,27934.93359375
1527,0.5,45000,13975.4189453125
1527,0.1,45000,25199.322265625
1527,0.9,45000,2805.671875
1527,0.01,45000,27712.546875
1529,0,45000,12031.9443359375
1529,0.5,45000,6431.7900390625
1529,0.1,45000,10981.92578125
1529,0.9,45000,1220.9219970703125
1529,0.01,45000,11939.626953125
1535,0,45000,20367.56640625
1535,0.5,45000,11044.0244140625
1535,0.1,45000,19505.28125
1535,0.9,45000,2165.912109375
1535,0.01,45000,20270.48828125
